v,u,t_id_v,t_id_u,interaction_type,t_time_v,t_time_u
6043,3904,938032080176287744,938007514217451520,2,1512479250364,1512473393383
3964,669,938032889010065408,938016666260201473,2,1512479443205,1512475575400
6146,3964,938959179254919170,938956875265015808,2,1512700288009,1512699738695
2733,3904,939015862215782400,939015027771576320,2,1512713802280,1512713603333
3904,2733,939016694130810880,939015862215782400,2,1512714000624,1512713802280
6043,2392,939081661240655873,939078630017077248,2,1512729489990,1512728767290
2733,3964,939097926193766407,939045876449677313,2,1512733367857,1512720958231
6439,6453,939098091990368256,939045599722139649,2,1512733407386,1512720892254
3964,2733,939105127599710209,939097926193766407,2,1512735084806,1512733367857
2733,3964,939105987998318592,939105127599710209,2,1512735289941,1512735084806
3964,2733,939107244129509376,939105987998318592,2,1512735589426,1512735289941
6453,3964,939111235374612481,939107446492033024,2,1512736541013,1512735637673
3964,6453,939117151838810112,939111235374612481,2,1512737951608,1512736541013
1292,1645,939139971897729024,938895590775074816,2,1512743392334,1512685127334
3904,3964,939172066586107904,939117151838810112,2,1512751044304,1512737951608
3964,3904,939256552539615232,939172066586107904,2,1512771187325,1512751044304
2493,5828,939282341620457472,939280054680297472,2,1512777335921,1512776790672
6453,3964,939310411949604864,939256552539615232,2,1512784028409,1512771187325
3904,3964,939312755781152768,939256552539615232,2,1512784587222,1512771187325
4294,2082,939385523239452672,939377246229340161,2,1512801936336,1512799962943
5974,1017,939480952010452992,939439853405552641,2,1512824688328,1512814889657
5974,1822,939481575632203776,939367287789780992,2,1512824837011,1512797588666
2733,849,939637987880583168,939318953041543170,2,1512862128597,1512786064764
1017,5974,939640684616617984,939480952010452992,2,1512862771549,1512824688328
5974,1822,939732132754202624,939731632050774016,2,1512884574484,1512884455107
5974,3336,939749046305964034,939746872058568704,2,1512888606989,1512888088608
130,3336,939769211936677888,939768776567922692,2,1512893414850,1512893311050
3336,130,939770463986712582,939769211936677888,2,1512893713362,1512893414850
130,3336,939770674473615360,939770463986712582,2,1512893763546,1512893713362
6043,5828,939815453303508992,939813763284320257,2,1512904439651,1512904036719
6453,3904,939993197605822465,939312755781152768,2,1512946817195,1512784587222
3964,6453,940017960118185984,939993197605822465,2,1512952721038,1512946817195
6453,3964,940027507042000898,940017960118185984,2,1512954997202,1512952721038
2221,2649,940123648249053184,940118726770176000,2,1512977919052,1512976745680
6043,6512,940197663764496392,940194329829588992,2,1512995565726,1512994770854
6353,3964,940352957891059712,940327856558575617,2,1513032590731,1513026606107
6043,3585,940369378117263360,940368130278285312,2,1513036505618,1513036208110
6043,6512,940369481414488064,940367520367722496,2,1513036530246,1513036062696
3964,6043,940395734205063168,940375559422451712,2,1513042789399,1513037979356
3964,6043,940396000409092097,940375559422451712,2,1513042852867,1513037979356
6512,6453,940440179801595905,940423861194997760,2,1513053386055,1513049495396
6043,3964,940462387865403392,940396000409092097,2,1513058680870,1513042852867
6043,2118,940485260940214272,940479254864596992,2,1513064134236,1513062702276
6043,2118,940486690249908224,940484771372609536,2,1513064475010,1513064017514
6043,2118,940489528736866306,940488606128390144,2,1513065151758,1513064931791
2118,6043,940497812109664256,940489528736866306,2,1513067126668,1513065151758
4765,4730,940515050506174464,940493962296442880,2,1513071236622,1513066208801
4730,4765,940516247875158017,940515050506174464,2,1513071522097,1513071236622
3336,3904,940522035804958720,940521463550844928,2,1513072902047,1513072765611
3964,6043,940536267187429376,940462387865403392,2,1513076295073,1513058680870
4765,4730,940540154799841280,940516247875158017,2,1513077221952,1513071522097
1254,2733,940569244617490438,940500004522803200,2,1513084157505,1513067649380
313,2733,940720780475691008,940500004522803200,2,1513120286469,1513067649380
2733,313,940721021438406656,940720780475691008,2,1513120343919,1513120286469
4557,3336,940728620133203968,940725992384901122,2,1513122155589,1513121529085
2938,3893,940735323113267201,940731098732011520,2,1513123753704,1513122746533
5905,2516,940747748495650816,940738464646959104,2,1513126716146,1513124502704
2516,5905,940751470500220929,940747748495650816,2,1513127603541,1513126716146
3964,6043,940883051977961472,940856633797873664,2,1513158975010,
6512,1334,940886385891803136,940883577792733184,2,1513159769877,1513159100374
6043,3964,940887234298834944,940883051977961472,2,1513159972153,1513158975010
3964,6043,940887990900895747,940887234298834944,2,1513160152541,1513159972153
1334,6512,940888336629080064,940886385891803136,2,1513160234969,1513159769877
6043,3964,940891265574432768,940887990900895747,2,1513160933284,1513160152541
3964,6043,940893031766532096,940891265574432768,2,1513161354377,1513160933284
6043,3964,940893656587714560,940893031766532096,2,1513161503346,1513161354377
6043,3964,940894603368046593,940893031766532096,2,1513161729076,1513161354377
6043,3964,940895460704755712,940893031766532096,2,1513161933481,1513161354377
6043,5828,940898429625966592,940888259697111040,2,1513162641327,1513160216000
5642,1938,940905815065505792,940890712710590464,2,1513164402153,1513160801471
2733,1334,940910349737345024,940883577792733184,2,1513165483303,1513159100374
2516,1938,940934743184384000,940890712710590464,2,1513171299154,1513160801471
2190,2733,940939078073163776,940910349737345024,2,1513172332672,1513165483303
6043,1760,941036397233717248,941026263883321344,2,1513195535368,1513193119389
3964,6043,941064560739368960,940916388939513856,2,1513202250071,1513166923161
3964,6043,941064719334629376,940894603368046593,2,1513202287883,1513161729076
1760,5828,941126556331552768,940505187042521088,2,1513217030972,1513068884989
3964,2733,941196748264947712,941175850631757824,2,1513233766033,1513228783649
500,3832,941218810635239424,941217620421853184,2,1513239026112,1513238742343
3832,500,941219003791319040,941218810635239424,2,1513239072164,1513239026112
6043,1826,941233085680566272,941231991105642498,2,1513242429548,1513242168581
6043,1826,941261554233651200,941226533921832960,2,1513249216980,1513240867487
6043,4672,941447213296762880,941422485353799680,2,1513293481550,1513287585949
6043,3832,941450928028205057,941217620421853184,2,1513294367211,1513238742343
3832,6043,941453194588078080,941450928028205057,2,1513294907601,1513294367211
3964,1826,941466505996144640,941231991105642498,2,1513298081288,1513242168581
97,3832,941480632596684800,941217620421853184,2,1513301449332,1513238742343
3832,97,941497439701237765,941480632596684800,2,1513305456458,1513301449332
1826,3964,941499415147134976,941466505996144640,2,1513305927441,1513298081288
3964,1826,941556088775761921,941499929205149697,2,1513319439487,1513306050002
1335,1071,941580853615804416,941512177617268737,2,1513325343885,1513308970251
1826,3964,941583751812755456,941556088775761921,2,1513326034869,1513319439487
2076,1610,941593902213079040,941593422640463872,2,1513328454913,1513328340574
4127,1017,941599777128464386,941594558105772032,2,1513329855602,1513328611290
1017,4127,941659194217840640,941599777128464386,2,1513344021740,1513329855602
4696,1481,941731518874976256,941601420196720640,2,1513361265282,1513330247340
2458,2076,941894834251431936,941590096595128320,2,1513400202702,1513327547583
2190,4864,941907234316894209,941795951617777664,2,1513403159108,1513376627245
606,5525,941974861936672769,941917836166840320,2,1513419282789,1513405686786
3336,130,941980740153049089,941952423710507009,2,1513420684265,1513413933099
1911,669,942005431269855232,941921756016603138,2,1513426571086,1513406621351
5000,6165,942056394718457856,941980774974218240,2,1513438721719,1513420692567
2579,2458,942215123074105344,942017409556164608,2,1513476565508,1513429426932
2458,2579,942215771257630720,942215123074105344,2,1513476720047,1513476565508
2458,2579,942218659711160320,942215123074105344,2,1513477408708,1513476565508
1017,669,942278328140029952,942178744118202369,2,1513491634770,1513467892089
5642,2458,942293898197655552,942017409556164608,2,1513495346961,1513429426932
2458,5642,942305743830519808,942293898197655552,2,1513498171180,1513495346961
3069,2303,942322456374648833,942264679912521728,2,1513502155761,1513488380779
2733,669,942371932480999426,942321987023659008,2,1513513951784,1513502043859
6453,2733,942547360873299968,942545251469737984,2,1513555777172,1513555274251
2733,6453,942548704279519232,942547360873299968,2,1513556097465,1513555777172
6353,2733,942550518823510018,942548704279519232,2,1513556530086,1513556097465
6453,2733,942551271008907264,942548704279519232,2,1513556709421,1513556097465
3964,6453,942553484439650304,942551271008907264,2,1513557237144,1513556709421
4557,1589,942567274157711360,942501229417992192,2,1513560524869,1513544778576
3069,6453,942567638953230337,942551271008907264,2,1513560611843,1513556709421
6512,2733,942581015209418752,942545251469737984,2,1513563800991,1513555274251
669,2733,942588044728721408,942371932480999426,2,1513565476959,1513513951784
5974,6512,942595176563843073,942576938203299840,2,1513567177321,1513562828957
2681,2733,942619336564391936,942545251469737984,2,1513572937514,1513555274251
6453,2733,942623354686541824,942619979102294016,2,1513573895509,1513573090707
2733,6453,942636736919748608,942623354686541824,2,1513577086082,1513573895509
1769,6453,942641831715549186,942551271008907264,2,1513578300776,1513556709421
1769,6453,942642334176382976,942551271008907264,2,1513578420572,1513556709421
669,1017,942662233603031040,942278328140029952,2,1513583164965,1513491634770
200,669,942915809256521728,942728367811444737,2,1513643622112,1513598932589
2017,669,942915936499130368,942728367811444737,2,1513643652449,1513598932589
2076,669,942916130716336128,942728367811444737,2,1513643698754,1513598932589
669,200,942918533926699009,942915809256521728,2,1513644271724,1513643622112
669,2017,942918887821033472,942915936499130368,2,1513644356099,1513643652449
669,2076,942919216331493376,942916130716336128,2,1513644434422,1513643698754
2017,669,942920620500586496,942918887821033472,2,1513644769202,1513644356099
669,2017,942921622750609408,942920620500586496,2,1513645008157,1513644769202
2017,669,942930306331377667,942921622750609408,2,1513647078484,1513645008157
1589,669,942934472235794432,942921419406458880,2,1513648071713,1513644959676
6353,3904,942936262201110528,942911614726029313,2,1513648498474,1513642622058
2579,1060,942952357880401920,942503765264830465,2,1513652335983,1513545383169
4730,3904,942955587242942466,942911614726029313,2,1513653105923,1513642622058
3964,3904,942984045968764930,942937802316029952,2,1513659891012,1513648865666
3336,130,943034816034889733,943033566694326272,2,1513671995539,1513671697673
130,3336,943035279639642112,943034816034889733,2,1513672106071,1513671995539
3336,130,943035766254342145,943035279639642112,2,1513672222089,1513672106071
130,3336,943035941219852288,943035766254342145,2,1513672263804,1513672222089
2219,6313,943069264319201280,942975902002147328,2,1513680208650,1513657949339
6313,2219,943069500102135809,943069264319201280,2,1513680264865,1513680208650
2076,669,943229308281044993,942919216331493376,2,1513718366104,1513644434422
2733,2249,943242355628326912,943051868065767424,2,1513721476834,1513676061060
2249,2733,943243762083422208,943242355628326912,2,1513721812159,1513721476834
2249,2733,943244057840566273,943242355628326912,2,1513721882673,1513721476834
669,2076,943278049625280512,943229308281044993,2,1513729986946,1513718366104
1550,3904,943352586874294272,942937802316029952,2,1513747758011,1513648865666
3964,1550,943372982813990913,943352586874294272,2,1513752620782,1513747758011
669,1017,943384364972253184,943380156764135424,2,1513755334500,1513754331185
2249,1017,943404353116815360,943404022274199552,2,1513760100045,1513760021166
1017,2249,943404992827813889,943404353116815360,2,1513760252564,1513760100045
1017,2249,943406150011142145,943405620983504897,2,1513760528458,1513760402328
669,1589,943442203312918528,942934472235794432,2,1513769124235,1513648071713
2219,6313,943458450683478016,943069500102135809,2,1513772997910,1513680264865
6313,2219,943491396404686848,943458450683478016,2,1513780852782,1513772997910
2017,4966,943609535876366337,943597475008409601,2,1513809019427,1513806143892
3964,1017,943622070004367360,943404022274199552,2,1513812007796,1513760021166
2733,2681,943644386184671232,943638895765233664,2,1513817328388,1513816019370
387,1760,943675748258168832,943639368186544128,2,1513824805689,1513816132004
1760,387,943676608556044289,943675748258168832,2,1513825010800,1513824805689
1017,3964,943703367678697472,943622070004367360,2,1513831390672,1513812007796
2493,1760,943738701670055936,943639368186544128,2,1513839814952,1513816132004
1760,2493,943742450249515008,943738701670055936,2,1513840708683,1513839814952
5828,1760,943748376931180545,943692948914368512,2,1513842121714,1513828906645
